7776 144
0 54
54 54
108 54
162 54
216 54
270 54
324 54
378 54
432 54
486 54
540 54
594 54
648 54
702 54
756 54
810 54
864 54
918 54
972 54
1026 54
1080 54
1134 54
1188 54
1242 54
1296 54
1350 54
1404 54
1458 54
1512 54
1566 54
1620 54
1674 54
1728 54
1782 54
1836 54
1890 54
1944 54
1998 54
2052 54
2106 54
2160 54
2214 54
2268 54
2322 54
2376 54
2430 54
2484 54
2538 54
2592 54
2646 54
2700 54
2754 54
2808 54
2862 54
2916 54
2970 54
3024 54
3078 54
3132 54
3186 54
3240 54
3294 54
3348 54
3402 54
3456 54
3510 54
3564 54
3618 54
3672 54
3726 54
3780 54
3834 54
3888 54
3942 54
3996 54
4050 54
4104 54
4158 54
4212 54
4266 54
4320 54
4374 54
4428 54
4482 54
4536 54
4590 54
4644 54
4698 54
4752 54
4806 54
4860 54
4914 54
4968 54
5022 54
5076 54
5130 54
5184 54
5238 54
5292 54
5346 54
5400 54
5454 54
5508 54
5562 54
5616 54
5670 54
5724 54
5778 54
5832 54
5886 54
5940 54
5994 54
6048 54
6102 54
6156 54
6210 54
6264 54
6318 54
6372 54
6426 54
6480 54
6534 54
6588 54
6642 54
6696 54
6750 54
6804 54
6858 54
6912 54
6966 54
7020 54
7074 54
7128 54
7182 54
7236 54
7290 54
7344 54
7398 54
7452 54
7506 54
7560 54
7614 54
7668 54
7722 54
 1.0152168376564434e+00 1.6559492056495340e-01 7.1728996079403562e-01 5.2257443175289842e-01 1.9178686743667039e-01 8.3074289690430969e-01 6.4901130405598632e-03
 9.2098343556188633e-01 1.3172101787876017e-01 7.7824619117627047e-01 4.6036302210314878e-01 1.4814474474884254e-01 8.7528225303804497e-01 5.0552820315871213e-03
 7.0181556130388068e-01 7.2397035902784013e-02 8.8082333292205739e-01 3.3281147023897012e-01 7.7246447853604960e-02 9.3982419184195054e-01 3.8852008918781947e-03
 3.6476547051971464e-01 1.8685976355203686e-02 9.6980193365306411e-01 1.6484846273803666e-01 1.9000732582733142e-02 9.8613587121361013e-01 2.3145079179907155e-03
 1.4194032893759689e-01 2.7933950396211997e-03 9.9550888966295470e-01 6.3242087179111131e-02 2.8004484445661149e-03 9.9799428650555866e-01 3.3013145529902759e-04
 4.1815466424152507e-02 2.4194244965682115e-04 9.9961133226011523e-01 1.8588658438585235e-02 2.4121840524787122e-04 9.9982718686337713e-01 3.3275533836557142e-05
 6.5940304562659624e-01 1.9217670715251850e-02 8.9798704666876383e-01 3.1019195042020864e-01 2.0340510608241189e-02 9.5045632068112573e-01 4.4848084542301794e-03
 7.1757840954572250e-01 4.8452376713124967e-02 8.7681216849150456e-01 3.4136159385065162e-01 5.1861276773721487e-02 9.3850022387591481e-01 4.0673497825117503e-03
 8.2048083471319244e-01 1.2034470969566487e-01 8.2844560990298555e-01 3.9935584063635787e-01 1.3179566353694075e-01 9.0727328607343294e-01 4.4778494526699587e-03
 9.1983384933129186e-01 2.3800029759541999e-01 7.5320245792349416e-01 4.5963653390892295e-01 2.6758706310443464e-01 8.4683612367171424e-01 5.6456030030259214e-03
 9.5604783486414169e-01 3.1942238610741469e-01 7.0123812749603898e-01 4.8287922920277421e-01 3.6300005391945156e-01 7.9690564740062542e-01 2.1931577804504992e-03
 9.6551570816538401e-01 3.5687673037480594e-01 6.7699242265548454e-01 4.8908189618142267e-01 4.0674589457639282e-01 7.7159359514762305e-01 7.7094579973387351e-04
 6.4112197592136244e-01 1.0457523825178264e-01 8.9798704666876383e-01 3.0060545733533867e-01 1.1032340177055808e-01 9.4734634956914454e-01 4.4995312777957588e-03
 7.0520379720857818e-01 1.0085975316549420e-01 8.7681216849150456e-01 3.3464252308193798e-01 1.0768789076961284e-01 9.3617183247892399e-01 4.0774658662696755e-03
 8.3022405957525625e-01 8.5643243556407248e-02 8.2844560990298544e-01 4.0506397689260265e-01 9.4016442824059673e-02 9.0944163259807898e-01 4.4671730997420320e-03
 9.8378302281151386e-01 5.0396618618299902e-02 7.5320245792349405e-01 5.0120564606687379e-01 5.7769756351207659e-02 8.6339768102642578e-01 5.5373099786269466e-03
 1.0689250420522280e+00 2.1036515362087987e-02 7.0123812749603875e-01 5.6071207371642806e-01 2.4828415054554371e-02 8.2763852024570594e-01 2.1117188122071738e-03
 1.1039434033020210e+00 6.3873679793061220e-03 6.7699242265548443e-01 5.8681089646356088e-01 7.6393365803898178e-03 8.0968797220178801e-01 7.3467419484634408e-04
 1.0250676194768007e+00 2.8329655822555039e-01 6.7285734354638449e-01 5.2941014850323476e-01 3.2920280141733638e-01 7.8188900120206373e-01 1.7930879102181334e-03
 1.0542134253275064e+00 2.1997115558585184e-01 6.7651479673634862e-01 5.5004833582790003e-01 2.5823825719225496e-01 7.9420389748178932e-01 2.8832839729964698e-03
 9.9235023481280726e-01 3.3702155324698813e-01 6.6988492375687214e-01 5.0696453532877239e-01 3.8739387105269063e-01 7.7000840812921856e-01 9.1564056129812442e-04
 9.8262752831894173e-01 2.9220719962365260e-01 6.9676292275638296e-01 5.0043249428750924e-01 3.3483441291203048e-01 7.9840668496139100e-01 3.3567194851560505e-03
 9.9869939880269532e-01 2.3354264639356659e-01 7.0863864276386745e-01 5.1126356400671780e-01 2.6900401934003004e-01 8.1623918412316954e-01 5.1808893445093422e-03
 9.2593914626188134e-01 1.8276604232855120e-01 7.6520991699615037e-01 4.6350315862847236e-01 2.0584876963879431e-01 8.6185329724937754e-01 6.2466866083268641e-03
 8.9530418139610868e-01 3.0977907368816273e-03 8.0233238639547566e-01 4.4430256666313361e-01 3.4589260384707762e-03 8.9587011619275037e-01 1.5056366612531667e-03
 7.1982149220183222e-01 3.9710266648061310e-03 8.7732460456538974e-01 3.4258492182849160e-01 4.2523873430045005e-03 9.3947724216058126e-01 2.0598411746060217e-03
 1.0346447661519789e+00 1.8576659061769873e-03 7.2403267062518162e-01 5.3612223505160217e-01 2.1658252880446395e-03 8.4413758255636040e-01 8.3866936198142899e-04
 9.8323486230883039e-01 1.6794486552608137e-02 7.5501716898470073e-01 5.0083877938503074e-01 1.9248191655279460e-02 8.6532654193784797e-01 3.0678756668718441e-03
 8.4610486202402435e-01 2.0319378629358571e-02 8.2547699042609279e-01 4.1445696888308092e-01 2.2394852855179431e-02 9.0979332351355702e-01 4.3314427653781528e-03
 8.4863063940208949e-01 5.0015792538594200e-02 8.2305595435160150e-01 4.1596129993751974e-01 5.5159961011307497e-02 9.0770786911622603e-01 5.6281499754065236e-03
 8.2706506424851844e-01 2.2857485855400370e-01 8.0233238639547577e-01 4.0320868060836373e-01 2.5072725133333801e-01 8.8009011204585852e-01 1.5326327084750836e-03
 6.8698310488783720e-01 1.4334523144892361e-01 8.7732460456538974e-01 3.2483864537062229e-01 1.5250597462122242e-01 9.3339261952225139e-01 2.0732689164395181e-03
 9.2191441708375088e-01 3.1310017159916054e-01 7.2403267062518184e-01 4.6095200837342731e-01 3.5223347566761137e-01 8.1452736270527948e-01 8.6915720873780218e-04
 8.9824684857735537e-01 2.6711463767211507e-01 7.5501716898470084e-01 4.4612543792792725e-01 2.9849808694372837e-01 8.4372447263579442e-01 3.1464231777757223e-03
 7.9892907956444947e-01 1.8682699894076907e-01 8.2547699042609290e-01 3.8687174897645243e-01 2.0355459969264186e-01 8.9938633233325771e-01 4.3815628350340240e-03
 8.1688771890994949e-01 1.6124098005220688e-01 8.2305595435160150e-01 3.9726102756966747e-01 1.7642966275062980e-01 9.0058661442195054e-01 5.6726537402530730e-03
 1.1009422620633662e+00 9.2539180610472324e-02 6.7285734354638438e-01 5.8453295372769321e-01 1.1054844219270067e-01 8.0380362523140292e-01 1.7442019947516002e-03
 1.0799142255431187e+00 1.5495183124277931e-01 6.7651479673634862e-01 5.6879113001938153e-01 1.8362963702219634e-01 8.0172115278216993e-01 2.8562493832784770e-03
 1.1123198489126906e+00 3.6917197390680057e-02 6.6988492375687214e-01 5.9321145964263755e-01 4.4298712885094932e-02 8.0382696408205634e-01 8.7711766024003860e-04
 1.0726463393487262e+00 5.6186384249166409e-02 6.9676292275638285e-01 5.6343684915557490e-01 6.6405229476123498e-02 8.2348604269402248e-01 3.2544901886477637e-03
 1.0464366537800018e+00 1.0560028637319496e-01 7.0863864276386734e-01 5.4447929770920522e-01 1.2362777557492918e-01 8.2961344460687569e-01 5.0973677119431331e-03
 9.5517584578012027e-01 9.4657547054650015e-02 7.6520991699615037e-01 4.8231063101643651e-01 1.0754277933901593e-01 8.6937391599965008e-01 6.1926489600164260e-03
 3.0994532459102808e-01 2.6052307518784082e-02 9.7807220129492878e-01 1.3941693708510405e-01 2.6366612587479119e-02 9.8988267961131116e-01 5.7960414592104137e-04
 5.0809464608029742e-01 7.2904119598200784e-02 9.3805497508933344e-01 2.3338047751377841e-01 7.5345191094355585e-02 9.6946204407103831e-01 1.5409729422458669e-03
 1.2603870952063859e-01 4.1831456327857189e-03 9.9645479835280826e-01 5.6127395637720935e-02 4.1913289133799899e-03 9.9841481770898544e-01 1.1902578829083871e-04
 2.4871814923439833e-01 1.3028127715524839e-02 9.8607130348219718e-01 1.1139541156648088e-01 1.3128805628620533e-02 9.9368943676819887e-01 8.8503968787919892e-04
 4.3709477490733645e-01 4.4109056420863678e-02 9.5558487914585410e-01 1.9901514965528441e-01 4.5187740310687452e-02 9.7895405322890339e-01 2.4331368994232171e-03
 5.4851831463206024e-01 5.4357947185332989e-02 9.2915239488309898e-01 2.5337923610909002e-01 5.6496984219102139e-02 9.6571582439293213e-01 3.8872984322273806e-03
 3.1239494489596681e-01 1.0808998624783480e-03 9.7807220129492878e-01 1.4054584647481086e-01 1.0946142956418340e-03 9.9007356638697441e-01 5.7949239769735316e-04
 5.1971188936212842e-01 2.8670855108270435e-03 9.3805497508933344e-01 2.3909336086953198e-01 2.9679843851840113e-03 9.7099204726753607e-01 1.5385448130632712e-03
 1.2619434567548279e-01 2.2657721875451583e-04 9.9645479835280826e-01 5.6196971952612439e-02 2.2672852210958312e-04 9.9841967575640989e-01 1.1902520916035269e-04
 2.4940285216814742e-01 4.2600125437826505e-03 9.8607130348219718e-01 1.1170685927962945e-01 4.2930186560266159e-03 9.9373192943605282e-01 8.8500184285737543e-04
 4.4178749790453009e-01 1.0609615718511479e-02 9.5558487914585410e-01 2.0125938982231442e-01 1.0874809691982595e-02 9.7947761409973677e-01 2.4318363126986597e-03
 5.5239099151622306e-01 3.2556299465371044e-02 9.2915239488309898e-01 2.5531336001777155e-01 3.3856725268041010e-02 9.6626539333174932e-01 3.8850875073491971e-03
 5.0025131378453069e-01 1.7358624774453477e-01 9.2663098393967913e-01 2.2953865524711869e-01 1.7921125081679612e-01 9.5665842040303162e-01 3.9285948825261464e-03
 4.5551971050523332e-01 1.3658506225128897e-01 9.4293324026048375e-01 2.0784764647963308e-01 1.4022446164967672e-01 9.6805808514155578e-01 2.9366020585077199e-03
 3.4903686588923222e-01 7.3777493445291220e-02 9.6974824901158174e-01 1.5751465920424082e-01 7.4912799770652072e-02 9.8467111492431536e-01 2.1049902822268623e-03
 1.8215334200948366e-01 1.8773321911442632e-02 9.9242176861782516e-01 8.1290719003025577e-02 1.8850679242342201e-02 9.9651215290937289e-01 1.1808637388159551e-03
 7.0957156514594708e-02 2.7953189871052948e-03 9.9887659139228879e-01 3.1556134957682155e-02 2.7970563753829661e-03 9.9949806744293679e-01 1.6556093274577467e-04
 2.0907402644927506e-02 2.4195684949539375e-04 9.9990282834386346e-01 9.2926824044621895e-03 2.4189216788632765e-04 9.9995679283752492e-01 1.6642078705129654e-05
 5.4142359772917747e-01 1.0521783103786535e-01 9.2663098393967902e-01 2.4984441724171821e-01 1.0924569654433391e-01 9.6210350012859303e-01 3.9063607469668480e-03
 4.7531775145751953e-01 1.0229819174260109e-01 9.4293324026048375e-01 2.1740320077587424e-01 1.0527672997335508e-01 9.7038789070068376e-01 2.9295515773310973e-03
 3.4137101173542633e-01 8.8291393337734558e-02 9.6974824901158174e-01 1.5395150950564060e-01 8.9589701182265488e-02 9.8400844415228828e-01 2.1064078686435189e-03
 1.6621493834185805e-01 5.3105425177199746e-02 9.9242176861782516e-01 7.4126571674264063e-02 5.3287478493238782e-02 9.9582412905475082e-01 1.1816796085574045e-03
 6.2579791156651021e-02 2.2472391634238430e-02 9.9887659139228879e-01 2.7826697906196511e-02 2.2483261553052501e-02 9.9935988404256770e-01 1.6558382517969019e-04
 1.8199124954938747e-02 6.8651473479343916e-03 9.9990282834386346e-01 8.0887732525317113e-03 6.8655893132483214e-03 9.9994371613138855e-01 1.6642296330255792e-05
 1.0097700645031527e-01 1.9623418055585328e-02 9.9753857457285966e-01 4.4935271047702063e-02 1.9648166384610366e-02 9.9879666147499313e-01 7.5548396833006136e-04
 2.3043596246199888e-01 4.9594575839095698e-02 9.8688401160436445e-01 1.0309406032005644e-01 4.9922943200033446e-02 9.9341799584513812e-01 1.4519975520804864e-03
 4.7672623798723435e-01 1.2329934981465597e-01 9.4010069254283746e-01 2.1808566572139074e-01 1.2691161061511030e-01 9.6764254014482876e-01 2.8999073632615530e-03
 7.5784210567010257e-01 2.4212942374662647e-01 8.2832236417278726e-01 3.6358344438852874e-01 2.6136987653478760e-01 8.9414364987219108e-01 5.0082600637631220e-03
 8.9655261006492037e-01 3.2195187937977393e-01 7.3423403442844204e-01 4.4507530719295807e-01 3.5960967451987841e-01 8.2011514613424930e-01 2.1248552103108197e-03
 9.4841952210276348e-01 3.5776663894634508e-01 6.8718660969449941e-01 4.7792048533055131e-01 4.0563730724092584e-01 7.7913438165424387e-01 7.6496796144197895e-04
 2.6071932730001929e-01 9.9151709248606210e-02 9.7977447384967231e-01 1.1686008214065371e-01 9.9994418188763839e-02 9.8810163320033528e-01 5.5886637767949899e-04
 4.3592042599669667e-01 1.6459465028945816e-01 9.4257749098830379e-01 1.9845407663622944e-01 1.6859751480893681e-01 9.6550031458654217e-01 1.4986705467051485e-03
 1.0384786622613268e-01 3.9722841706173122e-02 9.9680942931502958e-01 4.6216192916424981e-02 3.9775800262218497e-02 9.9813924340535365e-01 1.1299722316981550e-04
 1.6554460413070982e-01 6.0002915304194743e-02 9.9207844602283812e-01 7.3825580574685773e-02 6.0206961860591039e-02 9.9545211105121878e-01 6.7133068220838108e-04
 3.1670017562085984e-01 1.1196373934694134e-01 9.7102357705040754e-01 1.4253160966373388e-01 1.1337643333412802e-01 9.8327540628813515e-01 1.9960835664188858e-03
 3.1937701278254405e-01 9.9049541717946943e-02 9.7203657849518177e-01 1.4376731202500895e-01 1.0032093468898962e-01 9.8451341791579017e-01 2.5338332512228300e-03
 8.1599744472159297e-01 2.2883184613835203e-01 8.0728052102018177e-01 3.9674289686487957e-01 2.5033365944753982e-01 8.8313539886863701e-01 1.5194921777040595e-03
 6.6847053279218549e-01 1.4354192758096770e-01 8.8362573917488074e-01 3.1498231507782370e-01 1.5218281560400190e-01 9.3681723501601577e-01 2.0297873146286308e-03
 9.1645691950878927e-01 3.1332203802645986e-01 7.2700990082822214e-01 4.5750652355447069e-01 3.5193190024218435e-01 8.1659764786400635e-01 8.6655743865936491e-04
 8.4489236690510694e-01 2.6875137671989702e-01 7.8135081258764694e-01 4.1373588980228554e-01 2.9611125042890951e-01 8.6089531353059334e-01 3.0373638957130766e-03
 7.2035834301135837e-01 1.8813019663181657e-01 8.5672494566051982e-01 3.4287795168762281e-01 2.0148002204933096e-01 9.1751867063373771e-01 4.0732531907752105e-03
 6.2237503400101635e-01 1.6381600003740018e-01 8.9499075919466919e-01 2.9087038283001154e-01 1.7226066306927829e-01 9.4112734757377814e-01 4.6360903446899179e-03
 1.1526828587496861e-02 3.2324923109252964e-03 9.9996524872017412e-01 5.1231309705535620e-03 3.2324742503469835e-03 9.9998165215131796e-01 2.3480925333240816e-05
 1.8977363534606634e-02 4.0750447604383120e-03 9.9991166191957537e-01 8.4347503391591777e-03 4.0752305341059530e-03 9.9995612277879953e-01 6.1090171667861512e-05
 5.7741654825138600e-03 1.9740952993764016e-03 9.9999064232186485e-01 2.5664482558456375e-03 1.9737000950010666e-03 9.9999475891190792e-01 6.1325417736776610e-06
 5.5688910273644185e-02 1.7714056713396289e-02 9.9915358016689571e-01 2.4760098399513999e-02 1.7720876024746639e-02 9.9953634655282131e-01 2.2049670078373555e-04
 8.0736499826372307e-02 2.1085302523469972e-02 9.9832777742141210e-01 3.5911800778827122e-02 2.1102296812854457e-02 9.9913214122759764e-01 4.8852461848190702e-04
 1.9695485864886295e-01 5.1840699528663284e-02 9.8998585912851611e-01 8.7957740530848733e-02 5.2090757708462172e-02 9.9476127228700784e-01 1.5353464557794000e-03
 7.6893750275218120e-01 2.9242737196655827e-01 8.0728052102018188e-01 3.6980887127839240e-01 3.1643681490073428e-01 8.7356118326038257e-01 1.5361457918678322e-03
 6.1108656661946759e-01 2.3073380766534468e-01 8.8362573917488085e-01 2.8505322520587850e-01 2.4216846251093813e-01 9.2741527621924313e-01 2.0503648304556490e-03
 8.9333828095499168e-01 3.4171077764051461e-01 7.2700990082822226e-01 4.4308749822167232e-01 3.8134132432231843e-01 8.1132746981952975e-01 8.7218643948804139e-04
 8.2244199982293598e-01 2.9810042989394880e-01 7.8135081258764694e-01 4.0050155610589699e-01 3.2662090949475775e-01 8.5610588424421674e-01 3.0543562436413894e-03
 6.8350089186585017e-01 2.4163963771174315e-01 8.5672494566051993e-01 3.2297671860608751e-01 2.5691100715923360e-01 9.1086924069202835e-01 4.1029883269319348e-03
 6.0669207846534168e-01 1.8815559646058921e-01 8.9499075919466931e-01 2.8279768726425375e-01 1.9733641518870196e-01 9.3866064545098604e-01 4.6482735005360940e-03
 1.2398609894726253e-02 1.0857695027258129e-03 9.9996524872017412e-01 5.5105872508039826e-03 1.0858429268220842e-03 9.9998422706225198e-01 2.3480864867071713e-05
 1.9455782288699881e-02 2.9041226870605849e-03 9.9991166191957537e-01 8.6474137402538613e-03 2.9042515103288140e-03 9.9995839291381006e-01 6.1090032979642928e-05
 6.4802529867247190e-03 2.2674098026396263e-04 9.9999064232186485e-01 2.8801173051469274e-03 2.2705623580197859e-04 9.9999582667617892e-01 6.1325352226333632e-06
 6.1369580559120188e-02 4.2714489483257857e-03 9.9915358016689571e-01 2.7288058888990305e-02 4.2734498607872543e-03 9.9961847695426198e-01 2.2047858445858499e-04
 8.5211077029999110e-02 1.0703731773761794e-02 9.9832777742141210e-01 3.7905584198217254e-02 1.0713331647240231e-02 9.9922389443588056e-01 4.8847976007497008e-04
 2.0589296488895584e-01 3.2971935148792354e-02 9.8998585912851611e-01 9.1990691125617058e-02 3.3145870573048200e-02 9.9520805061564199e-01 1.5346571924770294e-03
 2.9760083374885604e-01 2.6061462697340318e-02 9.7977447384967231e-01 1.3373739230535678e-01 2.6351329034605183e-02 9.9066640064023215e-01 5.5741951117327664e-04
 4.8887696081304466e-01 7.2973610210626288e-02 9.4257749098830368e-01 2.2398824405559897e-01 7.5226883167766170e-02 9.7168419899355807e-01 1.4891328794468224e-03
 1.1956289500339207e-01 4.1834490214815410e-03 9.9680942931502947e-01 5.3233104022719344e-02 4.1907361353559968e-03 9.9857331947471439e-01 1.1294810361627752e-04
 1.8741121279767706e-01 1.3044205622978337e-02 9.9207844602283812e-01 8.3657417144349752e-02 1.3101130761904903e-02 9.9640844884489810e-01 6.7068634912003115e-04
 3.5227672173744901e-01 4.4251001994614909e-02 9.7102357705040743e-01 1.5902274393325405e-01 4.4944967345255452e-02 9.8625134566309858e-01 1.9900605350237034e-03
 3.4250136118377228e-01 5.4848560150732015e-02 9.7203657849518177e-01 1.5447644697486920e-01 5.5660589891690655e-02 9.8642735468098675e-01 2.5289169294466351e-03
 7.5500738133646750e-01 4.8181502049906361e-01 7.1728996079403562e-01 3.6200020277922040e-01 5.1978107783335914e-01 7.7381101330634638e-01 6.9676125592778989e-03
 6.9880428825219210e-01 4.2106822621597928e-01 7.7824619117627047e-01 3.3118721287793373e-01 4.4900688934839988e-01 8.2988423490497765e-01 5.3318263481812976e-03
 5.5349232793330772e-01 2.9663619268513186e-01 8.8082333292205739e-01 2.5586401277930676e-01 3.0853485534996983e-01 9.1615492685388311e-01 3.9855767688285150e-03
 3.0188168162705381e-01 1.3777102039135997e-01 9.6980193365306411e-01 1.3570511627080348e-01 1.3934776053981221e-01 9.8090077125592423e-01 2.3268605193238353e-03
 1.2082888440176248e-01 4.9732594046316365e-02 9.9550888966295470e-01 5.3798754614378018e-02 4.9822544086021311e-02 9.9730808083697908e-01 3.3035860426295022e-04
 3.6031799357168694e-02 1.4148017115707482e-02 9.9961133226011523e-01 1.6016953708209318e-02 1.4149608338461317e-02 9.9977159680487893e-01 3.3277384221678298e-05
 5.5664653580902279e-01 2.3644400624983775e-01 8.9798704666876383e-01 2.5744255409346317e-01 2.4604330771977725e-01 9.3444423165224000e-01 4.5616575266177921e-03
 5.8510184933898590e-01 2.8115379228920723e-01 8.7681216849150456e-01 2.7178578387775504e-01 2.9384736089098906e-01 9.1639850293382474e-01 4.1654462049017307e-03
 6.2029871390813707e-01 3.7771518737857335e-01 8.2844560990298555e-01 2.8979793286266492e-01 3.9704649643017559e-01 8.7084512847064199e-01 4.6651615285238472e-03
